datetime,T_outdoor_C,T_inlet_C,Q_W,Q_kWh,opt_T_inlet,opt_mdot,opt_Q_kW,opt_vol_PMV,opt_vol_pct_comf,opt_dT_vert,opt_feasible
2019-09-25 14:00:00,30.687661666666664,16.1,2202.2190496774992,2.2022190496775,19.0,0.15000000596046448,1.7644222,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-25 15:00:00,30.82628833333333,16.1,2223.1467550974994,2.2231467550974995,19.0,0.15000000596046448,1.7853497,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-25 16:00:00,29.60956333333333,16.1,2039.4644738349991,2.039464473834999,19.0,0.15000000596046448,1.6016676,0.4479900002479553,59.29999923706055,1.9609375,True
2019-09-25 17:00:00,27.87847833333333,16.1,1778.132092352499,1.778132092352499,19.0,0.15000000596046448,1.3403352,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-09-25 18:00:00,25.807731666666665,16.1,1465.5228571924995,1.4655228571924994,19.0,0.15000000596046448,1.0277258,0.336870014667511,65.69999694824219,1.867218017578125,True
2019-09-26 08:00:00,27.37247,16.1,1701.7427973149995,1.7017427973149994,19.0,0.15000000596046448,1.2639459,0.36449000239372253,64.44999694824219,1.9071044921875,True
2019-09-26 09:00:00,28.78707,16.1,1915.2971790149995,1.9152971790149995,19.0,0.15000000596046448,1.4775001,0.420089989900589,61.5,1.976959228515625,True
2019-09-26 10:00:00,28.383818333333327,16.1,1854.4204927824987,1.8544204927824988,19.0,0.15000000596046448,1.4166234,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-09-26 11:00:00,28.840823333333333,16.1,1923.4120241049995,1.9234120241049997,19.0,0.15000000596046448,1.4856151,0.420089989900589,61.5,1.976959228515625,True
2019-09-26 12:00:00,30.062325,16.1,2107.8154124625,2.1078154124625,19.0,0.15000000596046448,1.6700184,0.4479900002479553,59.29999923706055,1.9609375,True
2019-09-26 13:00:00,30.95025333333333,16.1,2241.8610693399987,2.2418610693399987,19.0,0.15000000596046448,1.8040639,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-26 14:00:00,31.460921666666664,16.1,2318.953858947499,2.318953858947499,19.0,0.15000000596046448,1.881157,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-26 15:00:00,31.164494999999995,16.1,2274.203955427499,2.274203955427499,19.0,0.15000000596046448,1.8364071,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-26 16:00:00,30.013939393939392,16.1,2100.510903636363,2.100510903636363,19.0,0.15000000596046448,1.6627139,0.4479900002479553,59.29999923706055,1.9609375,True
2019-09-26 18:00:00,24.978186666666662,16.1,1340.291011039999,1.3402910110399988,19.0,0.15000000596046448,0.90249413,0.3278050124645233,66.55000305175781,1.81524658203125,True
2019-09-27 08:00:00,29.85469,16.1,2076.469898505,2.076469898505,19.0,0.15000000596046448,1.638673,0.4479900002479553,59.29999923706055,1.9609375,True
2019-09-27 09:00:00,30.38165,16.1,2156.022151425,2.156022151425,19.0,0.15000000596046448,1.7182254,0.4479900002479553,59.29999923706055,1.9609375,True
2019-09-27 10:00:00,30.71577,16.1,2206.4624101649997,2.2064624101649994,19.0,0.15000000596046448,1.7686656,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-27 11:00:00,32.38090833333333,16.1,2457.839186087499,2.457839186087499,18.0,0.15000000596046448,2.171007,0.245619997382164,66.19999694824219,1.708404541015625,True
