datetime,T_outdoor_C,T_inlet_C,Q_W,Q_kWh
2020-02-21 18:00:00,11.500363333333327,24.956938650000012,2031.4651643929276,2.0314651643929276
2020-02-22 08:00:00,9.623803666666667,27.856223335,2752.4481190201072,2.7524481190201073
2020-02-22 09:00:00,11.039756,25.668576979999997,2208.4326448352094,2.2084326448352094
2020-02-22 10:00:00,12.271588333333328,23.76539602500001,1735.1569312686142,1.7351569312686141
2020-02-22 11:00:00,13.12019,22.454306450000004,1409.1202228160257,1.4091202228160258
2020-02-22 12:00:00,13.397186666666665,22.026346600000004,1302.6968147557006,1.3026968147557005
2020-02-22 13:00:00,13.497209999999995,21.871810550000006,1264.2673847304766,1.2642673847304766
2020-02-22 14:00:00,13.819763333333327,21.37346565000001,1140.3408933844275,1.1403408933844275
2020-02-22 15:00:00,13.394505,22.030489775,1303.7271235654873,1.3037271235654873
2020-02-22 16:00:00,12.77402,22.989139100000003,1542.1203473719502,1.5421203473719503
2020-02-22 17:00:00,11.52028333333333,24.926162250000004,2023.811807715126,2.023811807715126
2020-02-22 18:00:00,10.296028666666665,26.817635710000005,2494.1761464932956,2.4941761464932957
2020-02-23 08:00:00,13.808755,21.390473525,1144.5703462673625,1.1445703462673626
2020-02-23 09:00:00,13.37785,22.05622175,1310.1260520528747,1.3101260520528746
2020-02-23 10:00:00,16.42834333333333,17.837229533333335,212.6918007399007,0.2126918007399007
2020-02-23 11:00:00,18.752451666666666,16.954068366666668,271.4920356928496,0.2714920356928496
2020-02-23 12:00:00,17.15523166666667,17.561011966666666,61.25842009934946,0.06125842009934946
2020-02-23 13:00:00,15.013105,19.529752775000002,681.8534730289879,0.6818534730289879
2020-02-23 14:00:00,14.531428333333334,20.273943225,866.9158893630123,0.8669158893630123
2020-02-23 15:00:00,14.06361833333333,20.996709675000005,1046.6506678490387,1.0466506678490386
2020-02-23 16:00:00,13.180391666666663,22.361294875000006,1385.9904623944387,1.3859904623944388
2020-02-23 17:00:00,12.338476666666663,23.662053550000007,1709.4581224039764,1.7094581224039764
2020-02-23 18:00:00,11.850716666666663,24.415642750000004,1896.8577837073758,1.896857783707376
2020-02-24 08:00:00,12.439762068965504,23.5055676034483,1670.5437996104279,1.6705437996104278
2020-02-24 09:00:00,12.936791666666666,22.737656875,1479.5827157434373,1.4795827157434374
2020-02-24 10:00:00,16.25430333333333,17.903364733333333,248.94972972030064,0.24894972972030063
2020-02-24 11:00:00,15.899208771929825,18.16072244736842,341.40828125574996,0.34140828125574996
2020-02-24 12:00:00,18.35146,17.1064452,187.95303677459995,0.18795303677459996
2020-02-24 13:00:00,19.60125333333333,16.631523733333335,448.32374419919904,0.448323744199199
2020-02-24 14:00:00,19.192966666666667,16.786672666666668,363.26497056299985,0.36326497056299983
2020-02-24 15:00:00,17.115891666666663,17.57596116666667,69.45416203275099,0.06945416203275098
2020-02-24 16:00:00,15.123349999999997,19.359424250000004,639.4968311141259,0.6394968311141259
2020-02-24 17:00:00,13.53546,21.8127143,1249.5715567723498,1.2495715567723498
2020-02-24 18:00:00,13.605924999999996,21.703845875000006,1222.498575933939,1.222498575933939
2020-02-25 08:00:00,15.017145283018866,19.523510537735852,680.3011774957224,0.6803011774957224
2020-02-25 09:00:00,17.55224821428571,17.41014567857143,21.452438252838892,0.021452438252838893
2020-02-25 10:00:00,18.645565,16.9946853,249.2242284706501,0.2492242284706501
2020-02-25 11:00:00,19.00707833333333,16.857310233333337,324.53866633244877,0.32453866633244877
2020-02-25 12:00:00,19.314576666666667,16.740460866666666,388.60010468910014,0.3886001046891001
2020-02-25 13:00:00,19.20913,16.780530600000002,366.63229412129937,0.3666322941212994
2020-02-25 14:00:00,18.75913333333333,16.951529333333333,272.88403405799966,0.27288403405799966
2020-02-25 15:00:00,16.270311666666665,17.897281566666667,245.61469746855033,0.24561469746855033
2020-02-25 16:00:00,15.310911666666666,19.069641475000005,567.4347661501382,0.5674347661501382
2020-02-25 17:00:00,13.412678333333334,22.002411975,1296.7448443473875,1.2967448443473875
2020-02-25 18:00:00,13.934796666666664,21.195739150000005,1096.1445515251762,1.0961445515251762
2020-02-26 08:00:00,11.84771,24.420288050000003,1898.0129590292254,1.8980129590292254
2020-02-26 09:00:00,13.91196,21.2310218,1104.9185051061,1.1049185051061
2020-02-26 10:00:00,15.626331666666664,18.582317575000005,446.2489346585886,0.4462489346585886
2020-02-26 11:00:00,16.928095,17.6473239,108.57803127405013,0.10857803127405014
2020-02-26 12:00:00,18.19765833333333,17.164889833333334,155.91138021824938,0.15591138021824938
2020-02-26 13:00:00,18.75586333333333,16.952771933333334,272.2027916552994,0.27220279165529937
2020-02-26 14:00:00,18.958265,16.8758593,314.36933529765037,0.3143693352976504
2020-02-26 15:00:00,18.593655,17.0144111,238.40976574154968,0.23840976574154968
2020-02-26 16:00:00,17.758415,17.3318023,64.40337294914995,0.06440337294914995
2020-02-26 17:00:00,16.062446666666666,17.976270266666667,288.91942286220007,0.28891942286220007
2020-02-26 18:00:00,14.628465,20.124021575,829.6339505665875,0.8296339505665875
2020-02-27 08:00:00,15.97072666666666,18.05022730000001,313.9307733608524,0.3139307733608524
2020-02-27 09:00:00,19.782004999999995,16.5628381,485.9799214750491,0.4859799214750491
2020-02-27 10:00:00,20.890823333333334,16.14148713333333,716.9811647649002,0.7169811647649001
2020-02-27 11:00:00,18.42383333333333,17.078943333333335,203.03064640499937,0.20303064640499938
2020-02-27 12:00:00,18.39220833333333,17.090960833333334,196.44217821374926,0.19644217821374926
2020-02-27 13:00:00,18.53671,17.036050200000002,226.5463563770996,0.2265463563770996
2020-02-27 14:00:00,17.218146666666666,17.537104266666667,48.151274605200136,0.048151274605200134
2020-02-27 15:00:00,17.23019833333333,17.532524633333335,45.64053871635064,0.04564053871635064
2020-02-27 16:00:00,16.69122833333333,17.737333233333334,157.92470317605046,0.15792470317605045
2020-02-27 17:00:00,15.111816666666664,19.377243250000006,643.9279914396263,0.6439279914396263
2020-02-27 18:00:00,15.96476,18.059445800000002,316.22319445410034,0.31622319445410035
2020-02-28 08:00:00,15.216083333333328,19.21615125000001,603.8682530056273,0.6038682530056273
2020-02-28 09:00:00,18.68398,16.9800876,257.22726421979957,0.2572272642197996
2020-02-28 10:00:00,20.62471333333333,16.242608933333337,661.5421996937988,0.6615421996937988
2020-02-28 11:00:00,19.814321666666668,16.550557766666667,492.7124852815501,0.4927124852815501
2020-02-28 12:00:00,19.62791833333333,16.621391033333335,453.8788905808492,0.4538788905808492
2020-02-28 13:00:00,18.92642833333333,16.887957233333335,307.7367703759493,0.30773677037594926
2020-02-28 14:00:00,18.002305,17.2391241,115.21322297804973,0.11521322297804973
2020-02-28 15:00:00,18.170751666666668,17.175114366666666,150.3058871758503,0.1503058871758503
2020-02-28 16:00:00,17.309058333333333,17.502557833333334,29.21155526775022,0.02921155526775022
2020-02-28 17:00:00,15.667326666666666,18.518980300000003,430.49846492935046,0.43049846492935046
2020-02-28 18:00:00,15.070786666666669,19.440634599999996,659.691908331699,0.659691908331699
2020-02-29 08:00:00,13.977208333333332,21.130213125000004,1079.8497918715634,1.0798497918715635
2020-02-29 09:00:00,14.637561666666665,20.109967225000005,826.1389689110135,0.8261389689110136
2020-02-29 10:00:00,15.19746,19.2449243,611.0234243173502,0.6110234243173502
2020-02-29 11:00:00,15.1632,19.297856000000003,624.1862757120005,0.6241862757120005
2020-02-29 12:00:00,14.001558333333332,21.092592375000002,1070.494408583188,1.070494408583188
2020-02-29 13:00:00,13.445691666666663,21.951406375000005,1284.0609680861887,1.2840609680861887
2020-02-29 14:00:00,13.484471666666668,21.891491275,1269.1615116622372,1.2691615116622372
2020-02-29 15:00:00,14.645135,20.098266425,823.2292590094122,0.8232292590094122
2020-02-29 16:00:00,13.575721666666668,21.750510024999997,1234.1028371216116,1.2341028371216116
2020-02-29 17:00:00,12.029446666666662,24.13950490000001,1828.188886166052,1.828188886166052
2020-02-29 18:00:00,10.77107833333333,26.083683975000007,2311.6598543913888,2.311659854391389
2020-03-07 08:00:00,19.263185,16.7599897,377.8936268668502,0.3778936268668502
2020-03-07 09:00:00,24.35686666666667,16.1,1246.4937479,1.2464937479
2020-03-07 10:00:00,25.70934833333333,16.1,1450.6704664674994,1.4506704664674994
2020-03-07 11:00:00,24.12872666666666,16.1,1212.052706869999,1.2120527068699989
2020-03-07 12:00:00,25.07544333333333,16.1,1354.973315094999,1.354973315094999
2020-03-07 13:00:00,26.212906666666665,16.1,1526.6898984799993,1.5266898984799993
2020-03-07 14:00:00,21.106081666666665,16.1,755.7406157674994,0.7557406157674994
2020-03-07 15:00:00,19.721506666666663,16.585827466666668,473.3762425883992,0.47337624258839917
2020-03-07 16:00:00,18.665565,16.9870853,253.39084867065006,0.25339084867065004
2020-03-07 17:00:00,17.979241666666667,17.247888166666666,110.40841545075013,0.11040841545075013
2020-03-07 18:00:00,16.292968333333327,17.888672033333336,240.89461121865125,0.24089461121865124
2020-03-08 08:00:00,25.96777166666666,16.1,1489.6832157724987,1.4896832157724986
2020-03-08 09:00:00,27.40154666666666,16.1,1706.1323417599988,1.7061323417599987
2020-03-08 10:00:00,27.897338333333327,16.1,1780.9792828224986,1.7809792828224986
2020-03-08 11:00:00,26.58182666666666,16.1,1582.3837218199988,1.5823837218199988
2020-03-08 12:00:00,25.69462833333333,16.1,1448.4482690274992,1.4484482690274993
2020-03-08 13:00:00,25.592003333333327,16.1,1432.9555372149987,1.4329555372149987
2020-03-08 14:00:00,24.426155,16.1,1256.9538264975,1.2569538264975
2020-03-08 15:00:00,23.516665,16.1,1119.6531233924995,1.1196531233924996
2020-03-08 16:00:00,22.05297,16.1,898.6871395649995,0.8986871395649995
